PICKUP_DATE,PICKUP_DAY,PICKUP_TIME,NUMBER_OF_TRIP
2014-02-20,Thursday,11 hr,2
2014-11-28,Friday,0 hr,2
2014-12-28,Sunday,12 hr,2
2014-08-12,Tuesday,1 hr,2
2014-05-28,Wednesday,6 hr,2
2014-12-18,Thursday,16 hr,2
2014-11-24,Monday,18 hr,2
2014-07-04,Friday,3 hr,2
2014-03-09,Sunday,21 hr,2
2014-12-19,Friday,5 hr,2
2014-02-23,Sunday,6 hr,2
2014-12-27,Saturday,7 hr,2
2014-08-16,Saturday,2 hr,2
2014-09-23,Tuesday,23 hr,2
2014-09-02,Tuesday,6 hr,2
2014-09-20,Saturday,5 hr,2
2014-11-22,Saturday,6 hr,2
2014-01-18,Saturday,5 hr,2
2014-02-18,Tuesday,3 hr,2
2014-09-29,Monday,2 hr,2
2014-12-06,Saturday,6 hr,2
2014-10-30,Thursday,5 hr,2
2014-06-16,Monday,8 hr,2
2014-10-01,Wednesday,6 hr,2
2014-11-04,Tuesday,2 hr,2
2014-05-08,Thursday,2 hr,2
2014-06-24,Tuesday,2 hr,2
2014-06-20,Friday,6 hr,2
2014-08-14,Thursday,0 hr,2
2014-12-28,Sunday,5 hr,2
2014-05-19,Monday,13 hr,2
2014-04-28,Monday,0 hr,2
2014-08-17,Sunday,2 hr,2
2014-06-22,Sunday,7 hr,2
2014-06-29,Sunday,9 hr,2
2014-12-07,Sunday,4 hr,2
2014-04-17,Thursday,4 hr,2
2014-10-12,Sunday,5 hr,2
2014-02-06,Thursday,1 hr,2
2014-07-23,Wednesday,1 hr,2
2014-12-15,Monday,6 hr,2
2014-09-20,Saturday,7 hr,2
2014-11-16,Sunday,22 hr,2
2014-05-19,Monday,1 hr,2
2014-02-16,Sunday,5 hr,2
2014-10-09,Thursday,15 hr,2
2014-12-08,Monday,6 hr,2
2014-04-19,Saturday,4 hr,2
2014-05-27,Tuesday,2 hr,2
2014-01-06,Monday,1 hr,2
2014-03-16,Sunday,6 hr,2
2014-02-03,Monday,3 hr,2
2014-07-08,Tuesday,6 hr,2
2014-07-19,Saturday,6 hr,2
2014-05-17,Saturday,5 hr,2
2014-10-10,Friday,3 hr,2
2014-07-27,Sunday,6 hr,2
2014-10-13,Monday,0 hr,2
2014-05-04,Sunday,21 hr,2
2014-12-24,Wednesday,6 hr,2
2014-06-19,Thursday,4 hr,2
2014-03-04,Tuesday,11 hr,2
2014-09-01,Monday,5 hr,2
2014-09-09,Tuesday,7 hr,2
2014-09-02,Tuesday,1 hr,2
2014-09-24,Wednesday,0 hr,2
2014-07-07,Monday,22 hr,2
2014-10-20,Monday,3 hr,2
2014-05-17,Saturday,15 hr,2
2014-12-01,Monday,6 hr,2
2014-06-07,Saturday,8 hr,2
2014-07-24,Thursday,1 hr,2
2014-11-21,Friday,3 hr,2
2014-02-13,Thursday,10 hr,2
2014-11-05,Wednesday,0 hr,2
2014-12-28,Sunday,14 hr,2
2014-08-15,Friday,4 hr,2
2014-12-15,Monday,23 hr,2
2014-04-02,Wednesday,5 hr,2
2014-06-06,Friday,6 hr,2
2014-04-10,Thursday,5 hr,2
2014-08-18,Monday,0 hr,2
2014-02-15,Saturday,10 hr,2
2014-07-05,Saturday,16 hr,2
2014-05-25,Sunday,8 hr,2
2014-07-18,Friday,10 hr,2
2014-07-08,Tuesday,23 hr,2
2014-02-15,Saturday,3 hr,2
2014-05-21,Wednesday,3 hr,2
2014-08-20,Wednesday,1 hr,2
2014-03-11,Tuesday,1 hr,2
2014-10-01,Wednesday,2 hr,2
2014-04-26,Saturday,7 hr,2
2014-04-12,Saturday,5 hr,2
2014-12-16,Tuesday,5 hr,2
2014-09-16,Tuesday,2 hr,2
2014-01-14,Tuesday,6 hr,2
2014-01-24,Friday,17 hr,2
2014-02-18,Tuesday,12 hr,2
2014-12-27,Saturday,9 hr,2
2014-05-20,Tuesday,6 hr,2
2014-05-28,Wednesday,0 hr,2
2014-08-17,Sunday,5 hr,2
2014-01-12,Sunday,9 hr,2
2014-05-26,Monday,22 hr,2
2014-10-10,Friday,6 hr,2
2014-02-02,Sunday,6 hr,2
2014-05-30,Friday,12 hr,2
2014-11-14,Friday,5 hr,2
2014-11-29,Saturday,4 hr,2
2014-01-26,Sunday,4 hr,2
2014-01-22,Wednesday,7 hr,2
2014-07-27,Sunday,23 hr,2
2014-12-15,Monday,4 hr,2
2014-03-22,Saturday,9 hr,2
2014-08-06,Wednesday,6 hr,2
2014-03-15,Saturday,7 hr,2
2014-10-12,Sunday,15 hr,2
2014-04-20,Sunday,4 hr,2
2014-11-15,Saturday,18 hr,2
2014-03-12,Wednesday,1 hr,2
2014-01-24,Friday,3 hr,2
2014-11-04,Tuesday,10 hr,2
2014-06-01,Sunday,4 hr,2
2014-12-06,Saturday,9 hr,2
2014-01-24,Friday,10 hr,2
2014-09-01,Monday,2 hr,2
2014-10-13,Monday,3 hr,2
2014-12-17,Wednesday,0 hr,2
2014-03-10,Monday,23 hr,2
2014-08-02,Saturday,14 hr,2
2014-10-29,Wednesday,4 hr,2
2014-06-04,Wednesday,1 hr,2
2014-03-20,Thursday,1 hr,2
2014-06-28,Saturday,8 hr,2
2014-08-04,Monday,2 hr,2
2014-10-31,Friday,2 hr,2
2014-08-11,Monday,2 hr,2
2014-11-10,Monday,6 hr,2
2014-12-23,Tuesday,1 hr,2
2014-12-25,Thursday,9 hr,2
2014-06-30,Monday,1 hr,2
2014-02-18,Tuesday,5 hr,2
2014-11-24,Monday,23 hr,2
2014-02-13,Thursday,3 hr,2
2014-06-24,Tuesday,0 hr,2
2014-09-26,Friday,4 hr,2
2014-04-18,Friday,3 hr,2
2014-07-30,Wednesday,15 hr,2
2014-09-28,Sunday,10 hr,2
2014-02-06,Thursday,16 hr,2
2014-04-25,Friday,2 hr,2
2014-05-03,Saturday,6 hr,2
2014-05-12,Monday,5 hr,2
2014-03-23,Sunday,21 hr,2
2014-08-13,Wednesday,13 hr,2
2014-08-30,Saturday,2 hr,2
2014-01-24,Friday,5 hr,2
2014-05-31,Saturday,6 hr,2
2014-03-13,Thursday,2 hr,2
2014-05-16,Friday,2 hr,2
2014-09-12,Friday,6 hr,2
2014-05-14,Wednesday,16 hr,2
2014-05-05,Monday,6 hr,2
2014-02-03,Monday,13 hr,2
2014-11-24,Monday,4 hr,2
2014-06-25,Wednesday,2 hr,2
2014-04-27,Sunday,8 hr,2
2014-07-28,Monday,4 hr,2
2014-01-15,Wednesday,1 hr,2
2014-12-16,Tuesday,7 hr,2
2014-02-04,Tuesday,5 hr,2
2014-10-05,Sunday,8 hr,2
2014-05-15,Thursday,1 hr,2
2014-09-04,Thursday,3 hr,2
2014-03-20,Thursday,6 hr,2
2014-09-14,Sunday,3 hr,2
2014-04-09,Wednesday,1 hr,2
2014-10-30,Thursday,6 hr,2
2014-11-02,Sunday,10 hr,2
2014-05-26,Monday,1 hr,2
2014-12-18,Thursday,1 hr,2
2014-11-26,Wednesday,3 hr,2
2014-05-02,Friday,2 hr,2
2014-12-28,Sunday,16 hr,2
2014-11-05,Wednesday,5 hr,2
2014-12-25,Thursday,11 hr,2
2014-04-15,Tuesday,1 hr,2
2014-01-27,Monday,5 hr,2
2014-06-13,Friday,5 hr,2
2014-01-05,Sunday,10 hr,2
2014-06-11,Wednesday,2 hr,2
2014-07-23,Wednesday,2 hr,2
2014-07-22,Tuesday,2 hr,2
2014-03-14,Friday,3 hr,2
2014-07-02,Wednesday,3 hr,2
2014-08-12,Tuesday,6 hr,2
2014-05-14,Wednesday,13 hr,2
2014-10-22,Wednesday,5 hr,2
2014-04-16,Wednesday,6 hr,2
2014-12-09,Tuesday,6 hr,2
2014-01-31,Friday,1 hr,2
2014-07-25,Friday,7 hr,2
2014-03-31,Monday,5 hr,2
2014-10-23,Thursday,17 hr,2
2014-02-10,Monday,4 hr,2
2014-07-16,Wednesday,3 hr,2
2014-10-06,Monday,5 hr,2
2014-12-26,Friday,11 hr,2
2014-12-03,Wednesday,0 hr,2
2014-08-28,Thursday,5 hr,2
2014-07-21,Monday,6 hr,2
2014-02-21,Friday,5 hr,2
2014-09-08,Monday,4 hr,2
2014-11-30,Sunday,20 hr,2
2014-07-03,Thursday,1 hr,2
2014-12-19,Friday,3 hr,2
2014-08-13,Wednesday,15 hr,2
2014-08-22,Friday,16 hr,2
2014-07-21,Monday,14 hr,2
2014-11-09,Sunday,16 hr,2
2014-03-03,Monday,7 hr,2
2014-10-25,Saturday,3 hr,2
2014-05-04,Sunday,20 hr,2
2014-06-29,Sunday,8 hr,2
2014-10-23,Thursday,3 hr,2
2014-12-03,Wednesday,5 hr,2
2014-05-10,Saturday,3 hr,2
2014-01-11,Saturday,7 hr,2
2014-09-23,Tuesday,14 hr,2
2014-10-26,Sunday,4 hr,2
2014-07-24,Thursday,3 hr,2
2014-07-31,Thursday,16 hr,2
2014-01-03,Friday,7 hr,2
2014-05-24,Saturday,8 hr,2
2014-10-19,Sunday,13 hr,2
2014-03-22,Saturday,7 hr,2
2014-12-13,Saturday,3 hr,2
2014-05-21,Wednesday,1 hr,2
2014-09-12,Friday,1 hr,2
2014-06-06,Friday,4 hr,2
2014-10-07,Tuesday,4 hr,2
2014-03-23,Sunday,12 hr,2
2014-08-17,Sunday,7 hr,2
2014-03-24,Monday,0 hr,2
2014-03-14,Friday,10 hr,2
2014-08-08,Friday,12 hr,2
2014-01-21,Tuesday,5 hr,2
2014-01-30,Thursday,5 hr,2
2014-10-19,Sunday,8 hr,2
2014-11-15,Saturday,6 hr,2
2014-08-26,Tuesday,11 hr,2
2014-07-26,Saturday,4 hr,2
2014-03-06,Thursday,2 hr,2
2014-04-03,Thursday,6 hr,2
2014-10-27,Monday,0 hr,2
2014-12-08,Monday,4 hr,2
2014-06-03,Tuesday,5 hr,2
2014-01-05,Sunday,5 hr,2
2014-12-20,Saturday,6 hr,2
2014-05-31,Saturday,8 hr,2
2014-09-29,Monday,3 hr,2
2014-01-21,Tuesday,12 hr,2
2014-09-01,Monday,4 hr,2
2014-04-16,Wednesday,4 hr,2
2014-03-29,Saturday,7 hr,2
2014-08-10,Sunday,9 hr,2
2014-08-21,Thursday,2 hr,2
2014-06-26,Thursday,3 hr,2
2014-08-23,Saturday,10 hr,2
2014-05-14,Wednesday,2 hr,2
2014-07-14,Monday,1 hr,2
2014-01-21,Tuesday,19 hr,2
2014-02-11,Tuesday,0 hr,2
2014-07-05,Saturday,9 hr,2
2014-12-14,Sunday,4 hr,2
2014-12-23,Tuesday,6 hr,2
2014-03-17,Monday,5 hr,2
2014-11-19,Wednesday,3 hr,2
2014-07-30,Wednesday,4 hr,2
2014-01-06,Monday,0 hr,2
2014-12-25,Thursday,13 hr,2
2014-06-02,Monday,4 hr,2
2014-10-03,Friday,5 hr,2
2014-02-23,Sunday,5 hr,2
2014-08-10,Sunday,10 hr,2
2014-07-21,Monday,5 hr,2
2014-02-08,Saturday,7 hr,2
2014-06-26,Thursday,5 hr,2
2014-03-01,Saturday,9 hr,2
2014-03-28,Friday,2 hr,2
2014-10-05,Sunday,16 hr,2
2014-08-08,Friday,10 hr,2
2014-10-06,Monday,4 hr,2
2014-09-03,Wednesday,2 hr,2
2014-05-07,Wednesday,2 hr,2
2014-05-24,Saturday,13 hr,2
2014-06-25,Wednesday,6 hr,2
2014-10-19,Sunday,9 hr,2
2014-12-26,Friday,10 hr,2
2014-08-23,Saturday,0 hr,2
2014-01-10,Friday,16 hr,2
2014-09-08,Monday,5 hr,2
2014-05-30,Friday,3 hr,2
2014-10-24,Friday,1 hr,2
2014-05-02,Friday,10 hr,2
2014-05-01,Thursday,2 hr,2
2014-04-21,Monday,3 hr,2
2014-09-07,Sunday,9 hr,2
2014-05-25,Sunday,4 hr,2
2014-11-30,Sunday,21 hr,2
2014-05-10,Saturday,6 hr,2
2014-06-16,Monday,16 hr,2
2014-01-23,Thursday,7 hr,2
2014-02-12,Wednesday,2 hr,2
2014-08-01,Friday,2 hr,2
2014-10-06,Monday,6 hr,2
2014-07-06,Sunday,16 hr,2
2014-01-24,Friday,1 hr,2
2014-03-14,Friday,5 hr,2
2014-02-07,Friday,11 hr,2
2014-08-26,Tuesday,16 hr,2
2014-09-13,Saturday,3 hr,2
2014-08-17,Sunday,22 hr,2
2014-12-26,Friday,0 hr,2
2014-08-15,Friday,16 hr,2
2014-03-23,Sunday,3 hr,2
2014-06-08,Sunday,18 hr,2
2014-10-28,Tuesday,3 hr,2
2014-10-13,Monday,13 hr,2
2014-11-04,Tuesday,1 hr,2
2014-08-08,Friday,15 hr,2
2014-07-04,Friday,21 hr,2
2014-09-10,Wednesday,2 hr,2
2014-06-29,Sunday,17 hr,2
2014-12-22,Monday,0 hr,2
2014-10-13,Monday,1 hr,2
2014-11-16,Sunday,7 hr,2
2014-08-26,Tuesday,2 hr,2
2014-12-16,Tuesday,16 hr,2
2014-05-06,Tuesday,4 hr,2
2014-05-15,Thursday,4 hr,2
2014-07-18,Friday,2 hr,2
2014-07-03,Thursday,5 hr,2
2014-04-22,Tuesday,5 hr,2
2014-05-08,Thursday,6 hr,2
2014-12-27,Saturday,1 hr,2
2014-09-08,Monday,0 hr,2
2014-07-14,Monday,5 hr,2
2014-04-07,Monday,3 hr,2
2014-12-21,Sunday,8 hr,2
2014-12-04,Thursday,2 hr,2
2014-03-13,Thursday,3 hr,2
2014-09-05,Friday,3 hr,2
2014-03-11,Tuesday,2 hr,2
2014-05-21,Wednesday,4 hr,2
2014-08-29,Friday,2 hr,2
2014-04-03,Thursday,4 hr,2
2014-10-12,Sunday,6 hr,2
2014-03-09,Sunday,8 hr,2
2014-12-02,Tuesday,4 hr,2
2014-10-19,Sunday,4 hr,2
2014-01-03,Friday,10 hr,2
2014-12-29,Monday,5 hr,2
2014-06-01,Sunday,14 hr,2
2014-09-01,Monday,13 hr,2
2014-06-22,Sunday,8 hr,2
2014-08-09,Saturday,19 hr,2
2014-08-19,Tuesday,5 hr,2
2014-02-02,Sunday,7 hr,2
2014-04-28,Monday,1 hr,2
2014-09-04,Thursday,1 hr,2
2014-02-09,Sunday,7 hr,2
2014-02-05,Wednesday,3 hr,2
2014-02-20,Thursday,5 hr,2
2014-11-23,Sunday,5 hr,2
2014-06-26,Thursday,0 hr,2
2014-03-18,Tuesday,17 hr,2
2014-10-04,Saturday,6 hr,2
2014-08-24,Sunday,9 hr,2
2014-01-21,Tuesday,22 hr,2
2014-11-27,Thursday,1 hr,2
2014-02-15,Saturday,8 hr,2
2014-06-14,Saturday,4 hr,2
2014-11-18,Tuesday,1 hr,2
2014-12-27,Saturday,8 hr,2
2014-07-17,Thursday,5 hr,2
2014-05-29,Thursday,4 hr,2
2014-04-09,Wednesday,4 hr,2
2014-09-18,Thursday,6 hr,2
2014-12-04,Thursday,21 hr,2
2014-09-27,Saturday,8 hr,2
2014-07-28,Monday,0 hr,2
2014-01-17,Friday,13 hr,2
2014-08-09,Saturday,7 hr,2
2014-02-10,Monday,7 hr,2
2014-07-31,Thursday,5 hr,2
2014-08-12,Tuesday,2 hr,2
2014-12-09,Tuesday,4 hr,2
2014-07-04,Friday,16 hr,2
2014-08-31,Sunday,8 hr,2
2014-07-11,Friday,6 hr,2
2014-09-06,Saturday,4 hr,2
2014-12-11,Thursday,3 hr,2
2014-09-20,Saturday,4 hr,2
2014-08-12,Tuesday,16 hr,2
2014-01-04,Saturday,4 hr,2
2014-08-28,Thursday,3 hr,2
2014-11-08,Saturday,5 hr,2
2014-07-02,Wednesday,13 hr,2
2014-09-08,Monday,2 hr,2
2014-08-11,Monday,1 hr,2
2014-08-23,Saturday,9 hr,2
2014-03-28,Friday,5 hr,2
2014-01-11,Saturday,8 hr,2
2014-03-02,Sunday,4 hr,2
2014-08-18,Monday,6 hr,2
2014-02-22,Saturday,5 hr,2
2014-11-07,Friday,6 hr,2
2014-02-28,Friday,1 hr,2
2014-03-10,Monday,5 hr,2
2014-10-24,Friday,4 hr,2
2014-02-14,Friday,1 hr,2
2014-11-09,Sunday,10 hr,2
2014-09-18,Thursday,11 hr,2
2014-11-20,Thursday,3 hr,2
2014-01-14,Tuesday,0 hr,2
2014-01-05,Sunday,9 hr,2
2014-12-01,Monday,0 hr,2
2014-04-24,Thursday,1 hr,2
2014-12-28,Sunday,8 hr,2
2014-07-16,Wednesday,4 hr,2
2014-07-06,Sunday,6 hr,2
2014-07-16,Wednesday,23 hr,2
2014-11-27,Thursday,9 hr,2
2014-07-27,Sunday,10 hr,2
2014-12-21,Sunday,3 hr,2
2014-04-22,Tuesday,0 hr,2
2014-04-19,Saturday,14 hr,2
2014-10-20,Monday,0 hr,2
2014-04-07,Monday,1 hr,2
2014-10-08,Wednesday,6 hr,2
2014-09-13,Saturday,6 hr,2
2014-10-26,Sunday,3 hr,2
2014-10-17,Friday,6 hr,2
2014-02-06,Thursday,3 hr,2
2014-12-06,Saturday,3 hr,2
2014-02-02,Sunday,19 hr,2
2014-10-31,Friday,1 hr,2
2014-12-13,Saturday,7 hr,2
2014-01-04,Saturday,11 hr,2
2014-06-18,Wednesday,1 hr,2
2014-03-02,Sunday,23 hr,2
2014-02-23,Sunday,15 hr,2
2014-11-22,Saturday,5 hr,2
2014-12-02,Tuesday,1 hr,2
2014-03-21,Friday,4 hr,2
2014-10-10,Friday,2 hr,2
2014-02-05,Wednesday,6 hr,2
2014-07-25,Friday,2 hr,2
2014-02-26,Wednesday,6 hr,2
2014-08-07,Thursday,2 hr,2
2014-02-06,Thursday,5 hr,2
2014-01-03,Friday,13 hr,2
2014-04-22,Tuesday,14 hr,2
2014-06-17,Tuesday,1 hr,2
2014-12-31,Wednesday,2 hr,2
2014-09-21,Sunday,7 hr,2
2014-05-20,Tuesday,2 hr,2
2014-10-03,Friday,6 hr,2
2014-12-07,Sunday,22 hr,2
2014-01-01,Wednesday,19 hr,2
2014-09-30,Tuesday,3 hr,2
2014-08-23,Saturday,4 hr,2
2014-11-02,Sunday,4 hr,2
2014-03-27,Thursday,1 hr,2
2014-01-19,Sunday,5 hr,2
2014-04-02,Wednesday,1 hr,2
2014-11-01,Saturday,7 hr,2
2014-02-20,Thursday,2 hr,2
2014-09-23,Tuesday,1 hr,2
2014-08-13,Wednesday,2 hr,2
2014-11-27,Thursday,18 hr,2
2014-07-06,Sunday,13 hr,2
2014-05-06,Tuesday,0 hr,2
2014-11-23,Sunday,17 hr,2
2014-10-09,Thursday,0 hr,2
2014-08-01,Friday,5 hr,2
2014-11-28,Friday,9 hr,2
2014-06-21,Saturday,10 hr,2
2014-11-26,Wednesday,4 hr,2
2014-02-12,Wednesday,5 hr,2
2014-12-22,Monday,15 hr,2
2014-11-15,Saturday,5 hr,2
2014-10-23,Thursday,16 hr,2
2014-07-24,Thursday,16 hr,2
2014-03-15,Saturday,6 hr,2
2014-02-17,Monday,19 hr,2
2014-06-16,Monday,7 hr,2
2014-10-27,Monday,1 hr,2
2014-10-18,Saturday,6 hr,2
2014-04-07,Monday,6 hr,2
2014-10-02,Thursday,16 hr,2
2014-08-18,Monday,13 hr,2
2014-04-03,Thursday,2 hr,2
2014-02-20,Thursday,3 hr,2
2014-12-06,Saturday,5 hr,2
2014-10-11,Saturday,6 hr,2
2014-08-23,Saturday,5 hr,2
2014-04-14,Monday,20 hr,2
2014-12-01,Monday,2 hr,2
2014-08-26,Tuesday,4 hr,2
2014-06-08,Sunday,16 hr,2
2014-12-21,Sunday,1 hr,2
2014-08-21,Thursday,4 hr,2
2014-06-07,Saturday,4 hr,2
2014-01-30,Thursday,1 hr,2
2014-04-02,Wednesday,3 hr,2
2014-11-06,Thursday,16 hr,2
2014-04-14,Monday,1 hr,2
2014-05-18,Sunday,4 hr,2
2014-06-24,Tuesday,3 hr,2
2014-11-02,Sunday,5 hr,2
2014-08-02,Saturday,10 hr,2
2014-11-12,Wednesday,12 hr,2
2014-01-20,Monday,23 hr,2
2014-10-20,Monday,23 hr,2
2014-11-23,Sunday,7 hr,2
2014-09-30,Tuesday,5 hr,2
2014-05-02,Friday,3 hr,2
2014-05-06,Tuesday,6 hr,2
2014-01-04,Saturday,14 hr,2
2014-07-27,Sunday,7 hr,2
2014-09-14,Sunday,8 hr,2
2014-11-07,Friday,16 hr,2
2014-09-05,Friday,15 hr,2
2014-01-12,Sunday,6 hr,2
2014-11-09,Sunday,7 hr,2
2014-02-05,Wednesday,1 hr,2
2014-03-31,Monday,10 hr,2
2014-09-17,Wednesday,2 hr,2
2014-06-28,Saturday,5 hr,2
2014-10-07,Tuesday,6 hr,2
2014-03-23,Sunday,5 hr,2
2014-03-04,Tuesday,5 hr,2
2014-10-05,Sunday,4 hr,2
2014-10-17,Friday,3 hr,2
2014-10-28,Tuesday,5 hr,2
2014-09-09,Tuesday,1 hr,2
2014-12-10,Wednesday,4 hr,2
2014-10-27,Monday,2 hr,2
2014-05-25,Sunday,6 hr,2
2014-02-07,Friday,6 hr,2
2014-01-19,Sunday,4 hr,2
2014-06-09,Monday,23 hr,2
2014-04-04,Friday,1 hr,2
2014-06-04,Wednesday,4 hr,2
2014-07-12,Saturday,9 hr,2
2014-04-20,Sunday,5 hr,2
2014-08-09,Saturday,5 hr,2
2014-02-10,Monday,0 hr,2
2014-06-03,Tuesday,6 hr,2
2014-01-28,Tuesday,0 hr,2
2014-06-06,Friday,5 hr,2
2014-01-11,Saturday,6 hr,2
2014-10-24,Friday,18 hr,2
2014-05-31,Saturday,7 hr,2
2014-09-26,Friday,3 hr,2
2014-01-03,Friday,8 hr,2
2014-03-03,Monday,6 hr,2
2014-08-12,Tuesday,11 hr,2
2014-01-05,Sunday,23 hr,2
2014-06-14,Saturday,7 hr,2
2014-07-17,Thursday,15 hr,2
2014-06-21,Saturday,3 hr,2
2014-01-05,Sunday,4 hr,2
2014-02-03,Monday,12 hr,2
2014-10-13,Monday,23 hr,2
2014-05-13,Tuesday,1 hr,2
2014-10-30,Thursday,0 hr,2
2014-02-01,Saturday,7 hr,2
2014-12-22,Monday,10 hr,2
2014-06-24,Tuesday,23 hr,2
2014-12-21,Sunday,5 hr,2
2014-06-10,Tuesday,3 hr,2
2014-10-29,Wednesday,0 hr,2
2014-01-23,Thursday,5 hr,2
2014-03-30,Sunday,4 hr,2
2014-07-05,Saturday,8 hr,2
2014-04-17,Thursday,2 hr,2
2014-09-24,Wednesday,4 hr,2
2014-02-23,Sunday,22 hr,2
2014-03-12,Wednesday,0 hr,2
2014-08-28,Thursday,17 hr,2
2014-10-02,Thursday,4 hr,2
2014-07-19,Saturday,8 hr,2
2014-04-27,Sunday,23 hr,2
2014-05-17,Saturday,7 hr,2
2014-06-20,Friday,5 hr,2
2014-04-11,Friday,3 hr,2
2014-11-20,Thursday,5 hr,2
2014-11-11,Tuesday,5 hr,2
2014-10-28,Tuesday,6 hr,2
2014-05-11,Sunday,13 hr,2
2014-05-12,Monday,1 hr,1
2014-03-29,Saturday,6 hr,1
2014-12-11,Thursday,5 hr,1
2014-04-24,Thursday,3 hr,1
2014-07-13,Sunday,8 hr,1
2014-06-30,Monday,2 hr,1
2014-07-20,Sunday,6 hr,1
2014-02-08,Saturday,5 hr,1
2014-12-23,Tuesday,5 hr,1
2014-09-05,Friday,7 hr,1
2014-06-25,Wednesday,17 hr,1
2014-05-07,Wednesday,3 hr,1
2014-06-16,Monday,0 hr,1
2014-02-16,Sunday,9 hr,1
2014-10-13,Monday,4 hr,1
2014-10-12,Sunday,4 hr,1
2014-12-22,Monday,3 hr,1
2014-09-12,Friday,2 hr,1
2014-04-22,Tuesday,2 hr,1
2014-07-01,Tuesday,2 hr,1
2014-10-23,Thursday,4 hr,1
2014-08-29,Friday,0 hr,1
2014-05-14,Wednesday,1 hr,1
2014-08-18,Monday,1 hr,1
2014-05-25,Sunday,7 hr,1
2014-09-02,Tuesday,3 hr,1
2014-04-16,Wednesday,5 hr,1
2014-07-06,Sunday,8 hr,1
2014-06-15,Sunday,5 hr,1
2014-11-13,Thursday,0 hr,1
2014-12-05,Friday,2 hr,1
2014-07-14,Monday,2 hr,1
2014-03-28,Friday,3 hr,1
2014-10-21,Tuesday,4 hr,1
2014-04-29,Tuesday,1 hr,1
2014-06-01,Sunday,5 hr,1
2014-08-01,Friday,12 hr,1
2014-01-21,Tuesday,18 hr,1
2014-11-14,Friday,4 hr,1
2014-02-09,Sunday,22 hr,1
2014-11-18,Tuesday,4 hr,1
2014-04-04,Friday,4 hr,1
2014-06-24,Tuesday,4 hr,1
2014-01-04,Saturday,6 hr,1
2014-07-28,Monday,3 hr,1
2014-02-14,Friday,3 hr,1
2014-11-17,Monday,5 hr,1
2014-04-27,Sunday,4 hr,1
2014-04-10,Thursday,1 hr,1
2014-03-31,Monday,3 hr,1
2014-08-06,Wednesday,2 hr,1
2014-08-26,Tuesday,23 hr,1
2014-07-23,Wednesday,0 hr,1
2014-09-02,Tuesday,7 hr,1
2014-07-08,Tuesday,0 hr,1
2014-09-11,Thursday,3 hr,1
2014-08-15,Friday,2 hr,1
2014-11-22,Saturday,7 hr,1
2014-01-10,Friday,4 hr,1
2014-11-13,Thursday,4 hr,1
2014-06-06,Friday,2 hr,1
2014-11-07,Friday,2 hr,1
2014-01-21,Tuesday,1 hr,1
2014-06-18,Wednesday,4 hr,1
2014-03-16,Sunday,7 hr,1
2014-08-01,Friday,4 hr,1
2014-10-29,Wednesday,1 hr,1
2014-05-26,Monday,6 hr,1
2014-12-21,Sunday,6 hr,1
2014-12-17,Wednesday,2 hr,1
2014-10-01,Wednesday,5 hr,1
2014-10-25,Saturday,5 hr,1
2014-02-03,Monday,4 hr,1
2014-02-09,Sunday,5 hr,1
2014-12-16,Tuesday,2 hr,1
2014-05-27,Tuesday,3 hr,1
2014-06-09,Monday,4 hr,1
2014-07-14,Monday,3 hr,1
2014-12-07,Sunday,5 hr,1
2014-01-04,Saturday,7 hr,1
2014-12-25,Thursday,6 hr,1
2014-02-14,Friday,5 hr,1
2014-06-22,Sunday,6 hr,1
2014-03-30,Sunday,8 hr,1
2014-08-11,Monday,5 hr,1
2014-11-30,Sunday,7 hr,1
2014-06-16,Monday,2 hr,1
2014-10-23,Thursday,5 hr,1
2014-03-22,Saturday,5 hr,1
2014-01-16,Thursday,3 hr,1
2014-09-12,Friday,3 hr,1
2014-04-17,Thursday,5 hr,1
2014-07-21,Monday,0 hr,1
2014-08-17,Sunday,8 hr,1
2014-08-31,Sunday,4 hr,1
2014-11-17,Monday,4 hr,1
2014-02-19,Wednesday,4 hr,1
2014-07-20,Sunday,5 hr,1
2014-02-24,Monday,5 hr,1
2014-02-23,Sunday,17 hr,1
2014-09-14,Sunday,15 hr,1
2014-09-15,Monday,3 hr,1
2014-01-28,Tuesday,5 hr,1
2014-12-30,Tuesday,7 hr,1
2014-01-22,Wednesday,11 hr,1
2014-11-03,Monday,4 hr,1
2014-02-15,Saturday,4 hr,1
2014-09-16,Tuesday,17 hr,1
2014-03-31,Monday,4 hr,1
2014-02-03,Monday,5 hr,1
2014-07-31,Thursday,3 hr,1
2014-12-15,Monday,5 hr,1
2014-05-29,Thursday,2 hr,1
2014-06-19,Thursday,2 hr,1
2014-06-18,Wednesday,3 hr,1
2014-10-11,Saturday,4 hr,1
2014-09-17,Wednesday,3 hr,1
2014-03-18,Tuesday,1 hr,1
2014-11-24,Monday,5 hr,1
2014-01-24,Friday,4 hr,1
2014-07-16,Wednesday,2 hr,1
2014-11-16,Sunday,5 hr,1
2014-04-28,Monday,4 hr,1
2014-08-17,Sunday,6 hr,1
2014-08-19,Tuesday,2 hr,1
2014-06-10,Tuesday,10 hr,1
2014-12-14,Sunday,5 hr,1
2014-11-25,Tuesday,2 hr,1
2014-05-11,Sunday,6 hr,1
2014-06-08,Sunday,2 hr,1
2014-02-16,Sunday,4 hr,1
2014-10-19,Sunday,7 hr,1
